,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,dte,T,option_type
1686,AAPL260618P00005000,2025-02-06 18:00:01+00:00,5.0,0.01,0.0,0.06,0.0,0.0,2200.0,4377,1.1796916015624999,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1687,AAPL260618P00010000,2025-02-10 19:50:29+00:00,10.0,0.01,0.01,0.02,0.0,0.0,1.0,16,0.8906260937499999,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1688,AAPL260618P00020000,2025-01-03 16:01:54+00:00,20.0,0.06,0.0,0.0,0.0,0.0,50.0,62,0.500005,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1689,AAPL260618P00025000,2025-02-04 18:09:02+00:00,25.0,0.05,0.05,0.24,0.0,0.0,1.0,282,0.7744163183593751,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1690,AAPL260618P00030000,2024-11-19 19:57:58+00:00,30.0,0.06,0.06,0.09,0.0,0.0,1.0,11,0.65820654296875,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1691,AAPL260618P00035000,2025-01-17 19:29:20+00:00,35.0,0.1,0.08,0.15,0.0,0.0,1.0,9,0.6367223828125,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1692,AAPL260618P00040000,2025-01-16 16:52:58+00:00,40.0,0.14,0.11,0.18,0.0,0.0,8.0,41,0.6074258007812501,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1693,AAPL260618P00045000,2025-01-13 17:25:09+00:00,45.0,0.18,0.14,0.19,0.0,0.0,10.0,279,0.5751995605468749,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1694,AAPL260618P00050000,2025-02-04 16:40:25+00:00,50.0,0.2,0.17,0.23,0.0,0.0,1.0,1354,0.551762294921875,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1695,AAPL260618P00055000,2025-02-05 14:34:25+00:00,55.0,0.27,0.2,0.27,0.0,0.0,1.0,259,0.5283250292968751,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1696,AAPL260618P00060000,2025-01-31 15:01:39+00:00,60.0,0.25,0.22,0.31,0.0,0.0,10.0,49,0.5048877636718749,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1697,AAPL260618P00065000,2024-11-19 19:56:45+00:00,65.0,0.26,0.28,0.33,0.0,0.0,1.0,28,0.49023947265625006,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1698,AAPL260618P00070000,2024-11-19 19:56:57+00:00,70.0,0.3,0.33,0.37,0.0,0.0,1.0,26,0.47022014160156256,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1699,AAPL260618P00075000,2024-12-12 18:39:08+00:00,75.0,0.34,0.38,0.43,0.0,0.0,3.0,98,0.45386288330078123,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1700,AAPL260618P00080000,2025-01-31 18:17:41+00:00,80.0,0.39,0.4,0.49,0.0,0.0,1.0,556,0.437505625,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1701,AAPL260618P00085000,2025-02-03 15:25:47+00:00,85.0,0.6,0.45,0.55,0.0,0.0,1.0,859,0.42139250488281255,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1702,AAPL260618P00090000,2025-02-03 16:43:44+00:00,90.0,0.64,0.52,0.61,0.0,0.0,3.0,612,0.405279384765625,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1703,AAPL260618P00095000,2025-01-28 18:56:06+00:00,95.0,0.64,0.6,0.71,0.0,0.0,1.0,142,0.39331661376953125,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1704,AAPL260618P00100000,2025-01-28 17:11:19+00:00,100.0,0.76,0.69,0.78,0.0,0.0,1.0,1111,0.37842418457031246,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1705,AAPL260618P00105000,2025-02-04 18:29:07+00:00,105.0,0.82,0.76,0.89,0.0,0.0,4.0,1471,0.36646141357421874,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1706,AAPL260618P00110000,2025-01-27 20:38:35+00:00,110.0,1.0,0.87,1.02,0.0,0.0,307.0,1753,0.35559726440429684,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1707,AAPL260618P00115000,2025-02-03 20:39:03+00:00,115.0,1.18,1.0,1.16,0.0,0.0,2.0,862,0.344733115234375,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1708,AAPL260618P00120000,2025-02-04 14:50:23+00:00,120.0,1.33,1.15,1.31,0.0,0.0,10.0,1409,0.33386896606445315,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1709,AAPL260618P00125000,2025-02-03 18:03:25+00:00,125.0,1.66,1.33,1.51,0.0,0.0,2.0,912,0.3248968878173828,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1710,AAPL260618P00130000,2025-02-04 14:50:23+00:00,130.0,1.65,1.62,1.73,-0.110000014,-6.250001,1.0,421,0.31592480957031244,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1711,AAPL260618P00135000,2025-01-28 14:36:11+00:00,135.0,1.92,1.87,1.99,0.0,0.0,1.0,780,0.3076851458740234,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1712,AAPL260618P00140000,2025-02-04 18:02:08+00:00,140.0,2.12,2.08,2.27,0.0,0.0,1.0,1546,0.299262378540039,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1713,AAPL260618P00145000,2025-02-10 20:46:00+00:00,145.0,2.6,2.4,2.62,0.6099999,30.653261,34.0,699,0.29206030212402334,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1714,AAPL260618P00150000,2025-02-07 20:13:34+00:00,150.0,3.0,2.8,3.0,0.0,0.0,1.0,2598,0.284614087524414,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1715,AAPL260618P00155000,2025-02-07 15:00:11+00:00,155.0,3.15,3.25,3.45,0.0,0.0,1.0,564,0.2778697702026367,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1716,AAPL260618P00160000,2025-02-10 14:30:01+00:00,160.0,3.84,3.8,4.0,0.18999982,5.205474,20.0,7631,0.272193557434082,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1717,AAPL260618P00165000,2025-02-06 17:04:51+00:00,165.0,4.25,4.3,4.55,0.0,0.0,2.0,4145,0.2652661364746094,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1718,AAPL260618P00170000,2025-02-07 20:51:01+00:00,170.0,5.35,5.0,5.2,0.0,0.0,18.0,2306,0.2591016473388672,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1719,AAPL260618P00175000,2025-02-04 19:25:05+00:00,175.0,5.45,5.75,6.0,0.0,0.0,6.0,2779,0.2542188836669922,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1720,AAPL260618P00180000,2025-02-07 20:48:25+00:00,180.0,7.02,6.5,6.8,0.0,0.0,4.0,2146,0.24799335998535155,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1721,AAPL260618P00185000,2025-02-10 18:40:18+00:00,185.0,7.5,7.5,7.75,0.5999999,8.695651,76.0,679,0.24268335449218748,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1722,AAPL260618P00190000,2025-02-04 18:51:28+00:00,190.0,8.15,8.55,8.8,0.0,0.0,1.0,2887,0.2373733489990234,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1723,AAPL260618P00195000,2025-02-04 16:17:47+00:00,195.0,9.45,9.6,9.95,0.0,0.0,9.0,566,0.2319565330505371,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1724,AAPL260618P00200000,2025-02-10 17:43:05+00:00,200.0,10.95,11.0,11.3,0.7699995,7.563846,40.0,2039,0.22751626983642576,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1725,AAPL260618P00205000,2025-02-04 20:58:59+00:00,205.0,11.3,12.25,12.85,0.0,0.0,580.0,1525,0.22380842117309568,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1726,AAPL260618P00210000,2025-02-06 19:17:02+00:00,210.0,12.74,13.95,14.25,0.0,0.0,6.0,1816,0.2170030693054199,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1727,AAPL260618P00215000,2025-02-07 20:44:33+00:00,215.0,16.2,15.45,16.0,0.0,0.0,17.0,1029,0.21239496109008787,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1728,AAPL260618P00220000,2025-02-07 17:45:47+00:00,220.0,17.55,17.3,17.85,0.0,0.0,4.0,1442,0.20722228332519527,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1729,AAPL260618P00225000,2025-02-10 16:25:09+00:00,225.0,19.15,19.45,19.8,-0.42000008,-2.1461425,2.0,676,0.20146977737426758,False,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1730,AAPL260618P00230000,2025-02-10 19:12:20+00:00,230.0,21.54,21.65,21.95,0.11000061,0.51330197,351.0,1007,0.19600718551635743,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1731,AAPL260618P00235000,2025-02-06 20:09:40+00:00,235.0,22.53,23.9,24.3,0.0,0.0,2.0,379,0.1907429559326172,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1732,AAPL260618P00240000,2025-02-10 18:31:25+00:00,240.0,26.28,26.4,26.85,0.4300003,1.663444,3.0,601,0.1855702781677246,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1733,AAPL260618P00245000,2025-02-06 17:25:45+00:00,245.0,27.65,28.95,29.6,0.0,0.0,1.0,401,0.18044337631225588,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1734,AAPL260618P00250000,2025-02-10 17:43:05+00:00,250.0,31.67,31.7,32.75,0.6700001,2.1612906,40.0,520,0.17731535583496094,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1735,AAPL260618P00255000,2025-02-03 19:48:00+00:00,255.0,35.15,34.8,35.7,0.0,0.0,6.0,712,0.17011327941894533,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1736,AAPL260618P00260000,2025-02-07 15:53:19+00:00,260.0,37.15,38.0,39.0,0.0,0.0,5.0,288,0.16425396301269532,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1737,AAPL260618P00265000,2025-01-31 14:53:36+00:00,265.0,33.2,41.55,42.5,0.0,0.0,2.0,116,0.15818102569580078,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1738,AAPL260618P00270000,2025-01-21 15:04:19+00:00,270.0,50.83,45.4,46.15,0.0,0.0,22.0,151,0.1511315356445313,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1739,AAPL260618P00275000,2025-02-05 15:24:17+00:00,275.0,49.05,49.0,50.1,0.0,0.0,4.0,22,0.1451196328735352,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1740,AAPL260618P00280000,2025-02-05 15:18:11+00:00,280.0,53.03,53.3,54.25,0.0,0.0,4.0,99,0.13898566101074222,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1741,AAPL260618P00285000,2025-01-21 15:22:05+00:00,285.0,64.0,57.65,58.7,0.0,0.0,3.0,14,0.13544565734863284,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1742,AAPL260618P00290000,2025-02-03 17:46:45+00:00,290.0,64.41,62.1,63.35,0.0,0.0,2.0,47,0.1339808282470703,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1743,AAPL260618P00300000,2025-02-05 15:25:29+00:00,300.0,71.0,70.85,74.3,0.0,0.0,2.0,7,0.17173069488525394,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1744,AAPL260618P00310000,2024-12-11 16:45:57+00:00,310.0,61.2,78.5,81.0,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1745,AAPL260618P00320000,2024-12-03 20:12:55+00:00,320.0,78.05,87.8,91.5,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1746,AAPL260618P00340000,2024-12-16 05:11:34+00:00,340.0,109.74,110.6,113.65,0.0,0.0,4.0,0,0.20764952514648435,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1747,AAPL260618P00350000,2024-11-29 15:43:14+00:00,350.0,113.76,118.25,120.9,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1748,AAPL260618P00370000,2025-01-06 15:17:33+00:00,370.0,124.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-06-18,492,1.347945205479452,Put
1810,AAPL261218P00005000,2025-01-07 14:40:21+00:00,5.0,0.02,0.0,0.0,0.0,0.0,1.0,26,0.500005,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1811,AAPL261218P00010000,2025-01-07 16:16:46+00:00,10.0,0.02,0.0,0.0,0.0,0.0,1.0,116,0.500005,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1812,AAPL261218P00015000,2025-02-04 18:09:20+00:00,15.0,0.06,0.04,0.28,0.0,0.0,1.0,2,0.8339860351562498,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1813,AAPL261218P00020000,2024-11-21 14:59:47+00:00,20.0,0.09,0.06,0.11,0.0,0.0,5.0,26,0.6875031250000001,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1814,AAPL261218P00025000,2025-01-24 16:33:20+00:00,25.0,0.13,0.1,0.18,0.0,0.0,1.0,222,0.65820654296875,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1815,AAPL261218P00030000,2025-01-17 19:28:38+00:00,30.0,0.2,0.14,0.19,0.0,0.0,1.0,437,0.6152382226562501,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1816,AAPL261218P00035000,2025-01-29 19:15:51+00:00,35.0,0.19,0.16,0.24,0.0,0.0,50.0,236,0.5810588769531251,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1817,AAPL261218P00040000,2025-01-21 16:04:17+00:00,40.0,0.25,0.2,0.28,0.0,0.0,5.0,55,0.55273884765625,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1818,AAPL261218P00045000,2025-02-06 15:55:10+00:00,45.0,0.24,0.23,0.33,0.0,0.0,105.0,136,0.5258836474609375,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1819,AAPL261218P00050000,2025-02-05 14:30:12+00:00,50.0,0.33,0.26,0.32,0.0,0.0,1.0,1060,0.5012256909179689,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1820,AAPL261218P00060000,2025-01-28 14:50:16+00:00,60.0,0.4,0.35,0.44,0.0,0.0,1.0,649,0.4631401342773438,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1821,AAPL261218P00070000,2025-01-27 15:30:49+00:00,70.0,0.46,0.44,0.55,0.0,0.0,1.0,167,0.4260311303710938,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1822,AAPL261218P00080000,2025-01-31 18:17:41+00:00,80.0,0.66,0.58,0.68,0.0,0.0,3.0,3189,0.393560751953125,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1823,AAPL261218P00085000,2025-01-31 15:23:34+00:00,85.0,0.67,0.67,0.78,0.0,0.0,1.0,190,0.3811097045898437,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1824,AAPL261218P00090000,2025-01-23 14:33:01+00:00,90.0,0.92,0.76,0.86,0.0,0.0,1.0,2175,0.3668276208496094,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1825,AAPL261218P00095000,2025-02-03 17:43:36+00:00,95.0,1.02,0.83,0.97,0.0,0.0,4.0,1983,0.3548648498535155,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1826,AAPL261218P00100000,2025-02-07 15:15:54+00:00,100.0,1.04,0.99,1.12,0.0,0.0,20.0,2596,0.34497725341796875,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1827,AAPL261218P00105000,2025-01-28 16:53:52+00:00,105.0,1.19,1.1,1.28,0.0,0.0,9.0,2809,0.33521172607421873,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1828,AAPL261218P00110000,2025-01-31 15:23:34+00:00,110.0,1.24,1.27,1.44,0.0,0.0,1.0,1718,0.3249579223632812,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1829,AAPL261218P00115000,2025-02-03 16:56:51+00:00,115.0,1.7,1.47,1.66,0.0,0.0,400.0,1473,0.316840327758789,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1830,AAPL261218P00120000,2025-02-10 18:27:54+00:00,120.0,1.83,1.74,1.89,0.060000062,3.3898342,97.0,1455,0.3083565258789062,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1831,AAPL261218P00125000,2025-02-04 16:46:32+00:00,125.0,1.94,2.0,2.17,0.0,0.0,326.0,3881,0.30097134582519536,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1832,AAPL261218P00130000,2025-02-10 18:27:54+00:00,130.0,2.37,2.31,2.46,0.12999988,5.803566,194.0,1236,0.2930978894042968,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1833,AAPL261218P00135000,2025-02-10 18:27:54+00:00,135.0,2.73,2.65,2.8,0.099999905,3.8022776,97.0,1662,0.2858958129882812,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1834,AAPL261218P00140000,2025-02-06 14:30:02+00:00,140.0,3.05,3.05,3.25,0.0,0.0,6.0,1257,0.2805858074951171,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1835,AAPL261218P00145000,2025-02-10 18:27:59+00:00,145.0,3.58,3.5,3.7,-0.05000019,-1.3774157,309.0,1046,0.27426873199462887,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1836,AAPL261218P00150000,2025-02-10 18:27:59+00:00,150.0,4.06,4.0,4.2,-0.19000006,-4.4705896,309.0,2217,0.26807372558593745,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1837,AAPL261218P00155000,2025-02-05 16:47:14+00:00,155.0,4.55,4.6,4.85,0.0,0.0,1.0,665,0.26367923828125,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1838,AAPL261218P00160000,2025-02-10 15:31:23+00:00,160.0,5.25,5.2,5.45,0.3499999,7.1428556,203.0,1581,0.25736216278076174,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1839,AAPL261218P00165000,2025-02-06 16:59:56+00:00,165.0,5.75,5.95,6.2,0.0,0.0,1.0,590,0.25250991638183595,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1840,AAPL261218P00170000,2025-02-10 18:56:13+00:00,170.0,6.75,6.75,7.05,0.099999905,1.503758,2.0,1078,0.24802387725830077,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1841,AAPL261218P00175000,2025-02-10 17:43:10+00:00,175.0,7.68,7.6,7.9,0.42999983,5.931032,1.0,1158,0.24246973358154295,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1842,AAPL261218P00180000,2025-02-10 16:26:46+00:00,180.0,8.6,8.6,8.9,-0.42000008,-4.65632,1.0,1477,0.2378311080932617,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1843,AAPL261218P00185000,2025-02-10 18:28:59+00:00,185.0,9.74,9.65,10.0,-0.26000023,-2.6000023,246.0,474,0.2332840344238281,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1844,AAPL261218P00190000,2025-02-10 18:28:59+00:00,190.0,10.94,10.75,11.15,0.75,7.3601575,44.0,2998,0.2282334257507324,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1845,AAPL261218P00195000,2025-01-31 15:07:01+00:00,195.0,9.78,12.0,12.5,0.0,0.0,1.0,883,0.22422040435791013,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1846,AAPL261218P00200000,2025-02-07 14:32:46+00:00,200.0,12.52,13.5,13.9,0.0,0.0,1.0,9549,0.21958177886962887,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1847,AAPL261218P00210000,2025-02-10 16:26:55+00:00,210.0,16.4,16.5,17.0,0.8499994,5.4662337,7.0,1563,0.2098467687988281,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1848,AAPL261218P00220000,2025-02-10 15:28:15+00:00,220.0,19.73,20.15,20.8,-1.0400009,-5.0072265,2.0,1878,0.20174443283081056,False,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1849,AAPL261218P00230000,2025-02-10 15:44:17+00:00,230.0,24.15,24.45,24.85,-0.8500004,-3.4000015,4.0,1187,0.19101761138916018,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1850,AAPL261218P00240000,2025-02-10 18:31:25+00:00,240.0,29.08,29.2,29.65,0.5300007,1.8563948,1.0,2177,0.1813588945007324,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1851,AAPL261218P00250000,2025-02-07 19:23:08+00:00,250.0,35.15,34.6,35.05,0.0,0.0,281.0,954,0.1711050907897949,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1852,AAPL261218P00260000,2025-02-07 16:54:55+00:00,260.0,40.57,39.7,41.45,0.0,0.0,1.0,1360,0.16332318618774416,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1853,AAPL261218P00270000,2025-02-07 20:48:54+00:00,270.0,48.09,45.75,48.05,0.0,0.0,8.0,546,0.15041437973022465,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1854,AAPL261218P00280000,2025-01-30 19:29:48+00:00,280.0,47.92,53.95,55.8,0.0,0.0,4.0,415,0.1413965255737305,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1855,AAPL261218P00290000,2025-02-05 15:39:48+00:00,290.0,62.4,61.65,64.0,0.0,0.0,2.0,318,0.12839616729736325,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1856,AAPL261218P00300000,2025-02-03 20:56:37+00:00,300.0,72.68,71.05,73.95,0.0,0.0,3.0,180,0.14026738647460937,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1857,AAPL261218P00310000,2025-01-21 19:06:13+00:00,310.0,89.05,81.3,84.3,0.0,0.0,2.0,0,0.1593711993408203,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1858,AAPL261218P00320000,2025-01-10 15:10:02+00:00,320.0,83.5,91.25,93.8,0.0,0.0,14.0,0,0.1604698211669922,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1859,AAPL261218P00330000,2025-01-10 14:52:26+00:00,330.0,92.1,100.55,103.55,0.0,0.0,6.0,0,0.16498637756347656,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1860,AAPL261218P00340000,2025-01-24 15:29:31+00:00,340.0,117.35,110.9,113.65,0.0,0.0,1.0,1,0.17780363220214845,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1861,AAPL261218P00350000,2024-12-11 17:51:58+00:00,350.0,100.65,117.8,121.5,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1862,AAPL261218P00360000,2024-12-05 19:55:45+00:00,360.0,116.9,128.0,131.45,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1863,AAPL261218P00410000,2024-12-11 15:33:44+00:00,410.0,160.92,177.6,181.5,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1864,AAPL261218P00440000,2025-01-03 15:21:54+00:00,440.0,197.3,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1865,AAPL261218P00450000,2025-01-30 18:49:58+00:00,450.0,210.76,220.4,224.3,0.0,0.0,8.0,0,0.28711650390624993,True,REGULAR,USD,2026-12-18,675,1.8493150684931507,Put
1927,AAPL270115P00005000,2025-02-05 14:43:51+00:00,5.0,0.02,0.01,0.06,0.0,0.0,2.0,86,1.000005,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1928,AAPL270115P00010000,2025-01-14 14:30:13+00:00,10.0,0.11,0.01,0.1,0.0,0.0,2.0,50,0.8398453515625,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1929,AAPL270115P00015000,2024-12-20 14:35:20+00:00,15.0,0.05,0.03,0.08,0.0,0.0,1.0,1,0.7226590234375,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1930,AAPL270115P00020000,2024-12-23 20:04:59+00:00,20.0,0.11,0.06,0.11,0.0,0.0,1.0,4,0.6738313867187502,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1931,AAPL270115P00025000,2025-01-24 16:33:03+00:00,25.0,0.12,0.1,0.18,0.0,0.0,10.0,12,0.6455113574218749,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1932,AAPL270115P00030000,2025-02-03 16:18:50+00:00,30.0,0.16,0.13,0.22,0.0,0.0,2.0,1,0.6074258007812501,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1933,AAPL270115P00035000,2025-01-31 16:52:29+00:00,35.0,0.18,0.17,0.26,0.0,0.0,1.0,6,0.5751995605468749,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1934,AAPL270115P00040000,2025-02-04 18:09:51+00:00,40.0,0.22,0.2,0.3,0.0,0.0,1.0,34,0.5444381494140625,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1935,AAPL270115P00045000,2025-01-31 18:49:59+00:00,45.0,0.26,0.23,0.34,0.0,0.0,21.0,21,0.516606396484375,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1936,AAPL270115P00050000,2025-02-05 18:02:43+00:00,50.0,0.34,0.32,0.37,0.0,0.0,1.0,1296,0.5012256909179689,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1937,AAPL270115P00060000,2025-02-06 15:21:21+00:00,60.0,0.43,0.4,0.48,0.0,0.0,1.0,260,0.45972219970703126,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1938,AAPL270115P00070000,2025-02-04 18:09:39+00:00,70.0,0.52,0.45,0.6,0.0,0.0,1.0,18,0.42310147216796873,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1939,AAPL270115P00080000,2025-01-28 18:53:15+00:00,80.0,0.62,0.6,0.72,0.0,0.0,3.0,588,0.38941040283203127,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1940,AAPL270115P00085000,2025-02-03 16:18:34+00:00,85.0,0.84,0.69,0.83,0.0,0.0,8.0,126,0.37744763183593744,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1941,AAPL270115P00090000,2025-01-29 17:23:07+00:00,90.0,0.89,0.79,0.91,0.0,0.0,1.0,1559,0.36304347900390627,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
1942,AAPL270115P00095000,2025-02-03 17:30:10+00:00,95.0,1.1,0.87,1.04,0.0,0.0,1.0,638,0.35217932983398437,False,REGULAR,USD,2027-01-15,703,1.926027397260274,Put
